seq_ID	ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
PB.9740.215	PB.9740.215_ORF_1	1413	+	1	16	636	621	1.2079	0.66268524023792	0.999273729575223
PB.9740.216	PB.9740.216_ORF_1	1414	+	1	22	609	588	1.2205	0.653015985712577	0.998933565553753
PB.9740.217	PB.9740.217_ORF_1	1391	+	2	11	598	588	1.2205	0.653015985712577	0.998934908175688
PB.9740.218	PB.9740.218_ORF_1	1470	+	1	163	435	273	0.9535	0.0380865664128574	0.208033398694446
PB.9740.219	PB.9740.219_ORF_1	1486	+	1	232	609	378	1.231	0.687132131603975	0.991269812083183
PB.9740.220	PB.9740.220_ORF_1	756	+	2	131	508	378	1.231	0.687132131603975	0.991609478620781
PB.9740.221	PB.9740.221_ORF_1	2405	+	1	1150	1527	378	1.231	0.687132131603975	0.990822766887554
PB.9740.222	PB.9740.222_ORF_4	1189	+	3	105	305	201	1.1848	0.710090165651581	0.9398171484049
PB.9740.223	PB.9740.223_ORF_1	1340	+	2	86	463	378	1.231	0.687132131603975	0.991338818542447
PB.9740.224	PB.9740.224_ORF_2	708	+	2	83	349	267	1.021	0.17222476715727	0.421774167725164
PB.9740.226	PB.9740.226_ORF_1	1628	+	2	164	751	588	1.225	0.545255681241186	0.997958906881135
PB.9740.225	PB.9740.225_ORF_1	1871	+	2	164	655	492	0.8123	0.266942521206854	0.880096508244942
PB.9740.227	PB.9740.227_ORF_1	1019	+	1	25	402	378	1.231	0.687132131603975	0.991488642723744
PB.9740.228	PB.9740.228_ORF_1	830	+	2	14	391	378	1.231	0.687132131603975	0.991575652182944
PB.9740.229	PB.9740.229_ORF_1	1130	+	1	13	717	705	1.1122	0.325258884075303	0.996995589520846
PB.9740.230	PB.9740.230_ORF_1	1088	+	1	7	666	660	1.2108	0.370519352759222	0.997316804732927
PB.9740.231	PB.9740.231_ORF_1	1160	+	3	3	380	378	1.231	0.687132131603975	0.991423151176631
PB.9740.232	PB.9740.232_ORF_5	1130	+	1	160	321	162	1.1773	0.601726907606221	0.836412815356125
PB.9740.233	PB.9740.233_ORF_6	1143	+	2	158	319	162	1.1773	0.601726907606221	0.83631526119175
PB.9740.234	PB.9740.234_ORF_5	1049	+	2	98	259	162	1.1773	0.601726907606221	0.837019599503135
PB.9740.235	PB.9740.235_ORF_7	2016	+	3	975	1136	162	1.1773	0.601726907606221	0.829656629536859
PB.9740.236	PB.9740.236_ORF_1	998	+	3	57	392	336	1.1807	0.297583782479656	0.852178403856406
PB.9740.237	PB.9740.237_ORF_7	1006	+	1	22	126	105	1.2474	0.582402316544527	0.754961134532727
PB.9740.238	PB.9740.238_ORF_2	737	+	3	150	347	198	0.9722	0.134786941071676	0.184756396652276
PB.9740.239	PB.9740.239_ORF_3	784	+	3	27	224	198	0.9722	0.134786941071676	0.184368549873277
PB.9740.240	PB.9740.240_ORF_2	729	+	2	23	316	294	0.6978	-0.0452126524504827	0.0795724483950426
PB.9741.1	PB.9741.1_ORF_1	2129	+	1	67	1734	1668	1.1552	0.338278044855068	0.999999946894587
PB.9744.1	PB.9744.1_ORF_9	2303	+	1	1486	1557	72	1.2502	-0.0277676416106035	0.0470616292381882
PB.9744.3	PB.9744.3_ORF_3	1525	+	2	755	826	72	1.2502	-0.0277676416106035	0.0490121296932702
PB.9744.2	PB.9744.2_ORF_1	4107	+	3	78	1427	1350	1.3251	0.529906182032231	0.999999638618711
PB.9744.4	PB.9744.4_ORF_1	2795	+	1	79	1428	1350	1.3251	0.529906182032231	0.999999663702901
PB.9744.5	PB.9744.5_ORF_2	1226	+	2	803	934	132	0.9364	-0.0748602498361832	0.0254499333793644
PB.9744.6	PB.9744.6_ORF_1	2580	+	1	211	1245	1035	1.3306	0.545341459929568	0.999989925795507
PB.9744.9	PB.9744.9_ORF_9	1593	+	1	211	270	60	1.1179	0.780667457774882	0.793529129370531
PB.9744.8	PB.9744.8_ORF_1	1846	+	2	65	523	459	1.2334	0.522662226169071	0.990328929103859
PB.9744.7	PB.9744.7_ORF_1	2155	+	2	8	832	825	1.3306	0.535913638152959	0.999890794920765
PB.9744.10	PB.9744.10_ORF_1	2998	+	1	328	1677	1350	1.3251	0.529906182032231	0.999999659938753
PB.9744.11	PB.9744.11_ORF_1	2642	+	2	74	1321	1248	1.3251	0.533573392447936	0.999998979029781
PB.9744.12	PB.9744.12_ORF_2	1326	+	1	925	1056	132	0.9364	-0.0748602498361832	0.0253142928384626
PB.9744.14	PB.9744.14_ORF_10	1393	+	3	18	77	60	1.1179	0.780667457774882	0.795320064996449
PB.9744.13	PB.9744.13_ORF_1	2602	+	1	76	1425	1350	1.3251	0.529906182032231	0.999999667242978
PB.9744.15	PB.9744.15_ORF_1	2275	+	3	78	968	891	1.3306	0.573262636338729	0.999958118893159
PB.9744.16	PB.9744.16_ORF_1	2752	+	3	99	1448	1350	1.3251	0.529906182032231	0.999999664494869
PB.9744.17	PB.9744.17_ORF_1	2248	+	2	74	1519	1446	1.3251	0.430835474291452	0.999999796602838
PB.9742.1	PB.9742.1_ORF_1	580	+	3	480	578	99	0.9271	0.0377562105240295	0.034632691120376
PB.9744.18	PB.9744.18_ORF_7	1196	+	1	1135	1194	60	1.0796	0.0524422973190046	0.0398105415842319
PB.9744.19	PB.9744.19_ORF_1	2639	+	1	76	1425	1350	1.3251	0.529906182032231	0.99999966656721
PB.9744.20	PB.9744.20_ORF_1	2514	+	1	76	1425	1350	1.3251	0.529906182032231	0.999999668844713
PB.9744.21	PB.9744.21_ORF_1	450	+	3	282	413	132	0.9364	-0.0748602498361832	0.0265268272373885
PB.9744.22	PB.9744.22_ORF_5	1146	+	1	61	159	99	1.1747	0.00746086323561565	0.0636216115202021
PB.9744.23	PB.9744.23_ORF_1	2205	+	1	76	1425	1350	1.3251	0.529906182032231	0.999999674408167
PB.9744.24	PB.9744.24_ORF_1	1795	+	3	51	1085	1035	1.3306	0.545341459929568	0.999990350211312
PB.9744.25	PB.9744.25_ORF_2	616	+	1	76	186	111	1.1328	-0.14173346039536	0.0272376181019051
PB.9744.26	PB.9744.26_ORF_1	1226	+	2	65	523	459	1.2334	0.522662226169071	0.990649152753945
PB.9744.27	PB.9744.27_ORF_1	1934	+	1	76	1425	1350	1.3251	0.529906182032231	0.999999679210457
PB.9744.30	PB.9744.30_ORF_1	572	+	3	393	548	156	0.9238	-0.272381844584588	0.0101212486860614
PB.9744.29	PB.9744.29_ORF_1	1503	+	2	14	904	891	1.3306	0.573262636338729	0.99995985464254
PB.9744.28	PB.9744.28_ORF_1	2340	+	2	236	1741	1506	1.2928	0.484911014151508	0.999999915889242
PB.9744.31	PB.9744.31_ORF_1	1492	+	2	2	1033	1032	1.3306	0.542724399528865	0.999990028148149
PB.9744.32	PB.9744.32_ORF_1	1690	+	2	59	1093	1035	1.3306	0.545341459929568	0.999990405607735
PB.9744.34	PB.9744.34_ORF_2	462	+	2	74	184	111	1.1328	-0.14173346039536	0.0274622438676386
PB.9744.33	PB.9744.33_ORF_1	1881	+	1	76	1548	1473	1.2772	0.461649610979241	0.999999855814995
PB.9744.35	PB.9744.35_ORF_1	1762	+	1	76	1425	1350	1.3251	0.529906182032231	0.999999682221595
PB.9744.36	PB.9744.36_ORF_1	1701	+	1	79	1170	1092	1.3251	0.533637354543877	0.999994448524928
PB.9744.37	PB.9744.37_ORF_1	2096	+	3	273	1058	786	1.3251	0.482229210955421	0.999762321199498
PB.9744.38	PB.9744.38_ORF_1	1743	+	1	76	1251	1176	1.3251	0.499514724874327	0.999997325777992
PB.9744.41	PB.9744.41_ORF_1	980	+	1	58	516	459	1.2334	0.522662226169071	0.990773278829672
PB.9744.40	PB.9744.40_ORF_1	1183	+	3	108	770	663	1.297	0.538893069096889	0.999301096540436
PB.9744.39	PB.9744.39_ORF_1	2136	+	1	274	1623	1350	1.3251	0.529906182032231	0.99999967563767
PB.9744.66	PB.9744.66_ORF_1	991	+	3	114	698	585	0.9889	0.378826963693823	0.987504081475971
PB.9744.65	PB.9744.65_ORF_1	1068	+	2	20	775	756	1.0837	0.427208482386615	0.99899228036752
PB.9744.42	PB.9744.42_ORF_1	2099	+	1	238	1587	1350	1.3251	0.529906182032231	0.999999676295055
PB.9744.43	PB.9744.43_ORF_1	1996	+	3	597	1484	888	1.3306	0.570314397216586	0.999956576988446
PB.9744.44	PB.9744.44_ORF_1	2122	+	3	261	1610	1350	1.3251	0.529906182032231	0.999999675886567
PB.9744.45	PB.9744.45_ORF_1	1835	+	1	76	1323	1248	1.3251	0.533573392447936	0.999999023221558
PB.9744.46	PB.9744.46_ORF_1	1865	+	1	76	1425	1350	1.3251	0.529906182032231	0.999999680421826
PB.9744.47	PB.9744.47_ORF_1	1874	+	1	76	1362	1287	1.3251	0.523832386184215	0.999999328720971
PB.9744.48	PB.9744.48_ORF_1	1859	+	1	76	1425	1350	1.3251	0.529906182032231	0.999999680526946
PB.9744.50	PB.9744.50_ORF_1	1822	+	1	76	1425	1350	1.3251	0.529906182032231	0.999999681174422
PB.9744.51	PB.9744.51_ORF_1	1799	+	1	76	1506	1431	1.2772	0.460717604350191	0.999999769063011
PB.9744.52	PB.9744.52_ORF_1	1758	+	1	76	1473	1398	1.3251	0.491331668286841	0.999999765325203
PB.9744.53	PB.9744.53_ORF_1	1743	+	1	76	1458	1383	1.2952	0.476623064098739	0.99999966386206
PB.9744.54	PB.9744.54_ORF_1	1731	+	1	76	1080	1005	1.3095	0.52246748286935	0.999983380192784
PB.9744.55	PB.9744.55_ORF_1	1683	+	1	76	1425	1350	1.3251	0.529906182032231	0.999999683595129
PB.9744.56	PB.9744.56_ORF_1	1661	+	1	76	1368	1293	1.3095	0.459646730943817	0.999999033529522
PB.9744.57	PB.9744.57_ORF_1	1477	+	1	76	1065	990	1.3095	0.516759060252547	0.999979932088197
PB.9744.58	PB.9744.58_ORF_1	1458	+	1	76	1458	1383	1.3251	0.466254835966208	0.999999682098491
PB.9744.59	PB.9744.59_ORF_1	1389	+	2	215	877	663	1.297	0.538893069096889	0.99929316311519
PB.9744.60	PB.9744.60_ORF_1	1333	+	1	76	921	846	1.3251	0.45989871249349	0.999866590024513
PB.9744.61	PB.9744.61_ORF_1	1236	+	1	76	783	708	1.3251	0.491693054507623	0.999487802111645
PB.9744.62	PB.9744.62_ORF_1	1125	+	1	76	1125	1050	1.3114	0.440253902648452	0.99998410091548
PB.9744.63	PB.9744.63_ORF_1	1080	+	2	59	568	510	1.3126	0.533427943392198	0.996240948983712
PB.9744.64	PB.9744.64_ORF_1	1060	+	1	76	420	345	1.2019	0.329384761529768	0.892365799666303
PB.9744.67	PB.9744.67_ORF_1	597	+	1	76	312	237	1.1784	0.179417948189309	0.485302241606602
PB.9744.49	PB.9744.49_ORF_1	1775	+	2	77	1363	1287	1.3095	0.518925864866891	0.999999274176763
PB.9744.75	PB.9744.75_ORF_5	693	+	3	123	182	60	1.1179	0.780667457774882	0.801497325128081
PB.9744.72	PB.9744.72_ORF_1	1461	+	2	29	700	672	1.2716	0.511348186217168	0.99917230515327
PB.9744.73	PB.9744.73_ORF_1	1294	+	1	256	1002	747	1.2994	0.443934360211259	0.9995150727202
PB.9744.71	PB.9744.71_ORF_1	1527	+	2	74	850	777	1.3251	0.484789946611208	0.999749149009363
PB.9744.68	PB.9744.68_ORF_1	1902	+	1	76	1491	1416	1.3095	0.509473072022835	0.999999817197818
PB.9744.69	PB.9744.69_ORF_1	1809	+	1	76	1170	1095	1.2952	0.472213860889998	0.999991309556779
PB.9744.70	PB.9744.70_ORF_1	1590	+	1	76	1353	1278	1.3251	0.478752325668235	0.999999039108881
PB.9744.74	PB.9744.74_ORF_1	899	+	1	76	615	540	1.2137	0.353168675915472	0.988910372480135
PB.9744.79	PB.9744.79_ORF_1	897	+	1	91	387	297	1.1575	0.533945901071591	0.935555685676976
PB.9744.77	PB.9744.77_ORF_1	1756	+	2	212	1246	1035	1.3306	0.545341459929568	0.999990370824365
PB.9744.76	PB.9744.76_ORF_1	1764	+	1	76	1254	1179	1.3095	0.555532889011405	0.999998055335616
PB.9744.78	PB.9744.78_ORF_1	1053	+	1	76	543	468	1.2337	0.49007434697728	0.989812474685225
PB.9744.80	PB.9744.80_ORF_1	547	+	1	76	264	189	1.2749	0.237774312409035	0.523406088104767
PB.9744.81	PB.9744.81_ORF_1	2180	+	1	322	1671	1350	1.3251	0.529906182032231	0.999999674854177
PB.9744.82	PB.9744.82_ORF_1	2144	+	1	253	1635	1383	1.3251	0.52265708123988	0.999999765585347
PB.9744.83	PB.9744.83_ORF_1	1783	+	1	76	936	861	1.3095	0.464891929340873	0.999881634839366
PB.9744.84	PB.9744.84_ORF_1	1435	+	1	76	1026	951	1.3095	0.46945183363591	0.999958727513236
PB.9744.94	PB.9744.94_ORF_1	1029	+	2	65	523	459	1.2334	0.522662226169071	0.990748685411401
PB.9744.90	PB.9744.90_ORF_1	1621	+	2	173	1342	1170	1.3306	0.465912684907279	0.999996582045576
PB.9744.85	PB.9744.85_ORF_1	1836	+	2	668	1330	663	1.297	0.538893069096889	0.9992756374927
PB.9744.87	PB.9744.87_ORF_1	1678	+	2	74	1108	1035	1.3095	0.505920453652028	0.999986901861372
PB.9744.86	PB.9744.86_ORF_1	1775	+	1	76	1488	1413	1.2772	0.464420123636068	0.999999724181877
PB.9744.89	PB.9744.89_ORF_1	1627	+	1	76	1221	1146	1.3095	0.468912184725541	0.999995277156814
PB.9744.91	PB.9744.91_ORF_1	1550	+	1	76	1263	1188	1.3033	0.451131754900117	0.99999665465069
PB.9744.92	PB.9744.92_ORF_1	1386	+	1	76	816	741	1.3251	0.511637736072625	0.999683632688995
PB.9744.93	PB.9744.93_ORF_1	1202	+	1	76	915	840	1.3095	0.487650843806009	0.999873689108676
PB.9744.95	PB.9744.95_ORF_1	616	+	1	76	276	201	1.2233	0.355363092064291	0.681321268116196
PB.9744.88	PB.9744.88_ORF_1	1642	+	3	78	1355	1278	1.3095	0.513235820280152	0.9999991751241
PB.9744.96	PB.9744.96_ORF_1	2020	+	1	169	1515	1347	1.3251	0.527868041417637	0.99999966254499
PB.9744.97	PB.9744.97_ORF_1	1561	+	1	76	1056	981	1.2934	0.529644026526909	0.999978204000388
PB.9744.98	PB.9744.98_ORF_1	1101	+	1	76	762	687	1.3174	0.493517802505188	0.999346996691511
PB.9744.99	PB.9744.99_ORF_1	1730	+	1	76	1239	1164	1.2952	0.541004500239924	0.999997366013485
PB.9744.100	PB.9744.100_ORF_2	438	+	3	6	104	99	1.1747	0.00746086323561565	0.0659738555131416
PB.9744.102	PB.9744.102_ORF_1	1307	+	2	38	874	837	1.3306	0.541546681494794	0.999911913866408
PB.9744.101	PB.9744.101_ORF_1	1708	+	1	76	1494	1419	1.2772	0.462520424249131	0.999999740055278
PB.9744.103	PB.9744.103_ORF_1	1935	+	1	256	1503	1248	1.3251	0.533573392447936	0.999999017851052
PB.9744.104	PB.9744.104_ORF_1	1767	+	1	76	1335	1260	1.3251	0.526274560033941	0.999999110580541
PB.9744.105	PB.9744.105_ORF_1	1048	+	2	320	616	297	1.1575	0.533945901071591	0.93505469913995
PB.9744.106	PB.9744.106_ORF_1	1464	+	2	2	1033	1032	1.3306	0.545240215014757	0.999990194293257
PB.9744.108	PB.9744.108_ORF_1	1801	+	1	76	1425	1350	1.3251	0.529906182032231	0.999999681541324
PB.9744.109	PB.9744.109_ORF_1	1594	+	1	76	1167	1092	1.3251	0.531758439441309	0.999994417713448
PB.9744.110	PB.9744.110_ORF_1	1131	+	1	76	804	729	1.3251	0.512380771412674	0.999644818845457
PB.9744.111	PB.9744.111_ORF_1	910	+	1	76	483	408	1.2076	0.475378398318058	0.976655516508653
PB.9744.107	PB.9744.107_ORF_1	1963	+	1	31	1536	1506	1.2928	0.484911014151508	0.999999917610081
PB.9744.112	PB.9744.112_ORF_1	1891	+	3	150	1532	1383	1.3251	0.52265708123988	0.999999768814768
PB.9744.118	PB.9744.118_ORF_2	447	+	3	45	143	99	1.1747	0.00746086323561565	0.0659434530509461
PB.9744.117	PB.9744.117_ORF_1	753	+	2	53	349	297	1.1575	0.533945901071591	0.936030093537504
PB.9744.116	PB.9744.116_ORF_1	927	+	2	65	523	459	1.2334	0.522662226169071	0.990799806960912
PB.9744.115	PB.9744.115_ORF_1	1647	+	2	209	1243	1035	1.3306	0.545341459929568	0.999990428202003
PB.9744.113	PB.9744.113_ORF_1	2009	+	1	256	1605	1350	1.3251	0.529906182032231	0.999999677888544
PB.9744.114	PB.9744.114_ORF_1	1730	+	1	79	1326	1248	1.3251	0.533573392447936	0.999999028828986
PB.9744.119	PB.9744.119_ORF_1	1952	+	1	214	1563	1350	1.3251	0.529906182032231	0.999999678893694
PB.9744.120	PB.9744.120_ORF_1	1567	+	2	77	1294	1218	1.3251	0.531055595664275	0.999998632857837
PB.9744.122	PB.9744.122_ORF_1	1566	+	3	405	1295	891	1.3306	0.573262636338729	0.999959715731401
PB.9744.121	PB.9744.121_ORF_1	2074	+	1	298	1803	1506	1.2928	0.484911014151508	0.999999917107104
PB.9744.123	PB.9744.123_ORF_1	1131	+	1	76	879	804	1.297	0.524987568458497	0.999843335855342
PB.9744.124	PB.9744.124_ORF_1	1716	+	3	432	1466	1035	1.3306	0.545341459929568	0.99999039192022
PB.9744.125	PB.9744.125_ORF_1	1203	+	3	291	953	663	1.297	0.538893069096889	0.999300330221185
PB.9744.126	PB.9744.126_ORF_1	2228	+	3	12	731	720	1.281	0.493323675321114	0.999454914801532
PB.9744.138	PB.9744.138_ORF_7	939	+	1	424	477	54	1.1167	0.689697762785452	0.681114399246986
PB.9744.143	PB.9744.143_ORF_7	1256	+	2	950	1009	60	1.1179	0.780667457774882	0.79654018270511
PB.9744.144	PB.9744.144_ORF_1	405	+	1	145	258	114	1.323	0.507615916590384	0.743773528454577
PB.9744.140	PB.9744.140_ORF_1	770	+	2	65	523	459	1.2334	0.522662226169071	0.990877947634325
PB.9744.142	PB.9744.142_ORF_1	591	+	2	65	382	318	1.2148	0.328468177853994	0.86734544910246
PB.9744.139	PB.9744.139_ORF_1	899	+	3	129	791	663	1.297	0.538893069096889	0.999311888191761
PB.9744.133	PB.9744.133_ORF_1	1341	+	1	49	879	831	1.3306	0.534210716395589	0.999901326901117
PB.9744.135	PB.9744.135_ORF_1	1184	+	2	47	937	891	1.3306	0.573262636338729	0.999960550699246
PB.9744.134	PB.9744.134_ORF_1	1260	+	3	105	1013	909	1.3306	0.5567075317993	0.999964188559751
PB.9744.132	PB.9744.132_ORF_1	1448	+	2	56	1201	1146	1.3095	0.504992184052845	0.999996242876027
PB.9744.130	PB.9744.130_ORF_1	1604	+	1	136	915	780	1.3251	0.502115873232827	0.999780706563903
PB.9744.141	PB.9744.141_ORF_1	824	+	1	256	513	258	1.2403	0.46601675221591	0.892470656846814
PB.9744.137	PB.9744.137_ORF_1	1097	+	2	275	850	576	1.297	0.54221040588826	0.998197550903562
PB.9744.127	PB.9744.127_ORF_1	1975	+	1	379	1728	1350	1.3251	0.529906182032231	0.999999678488485
PB.9744.129	PB.9744.129_ORF_1	1550	+	2	59	1522	1464	1.2772	0.455433185438529	0.999999837388913
PB.9744.131	PB.9744.131_ORF_1	1545	+	3	408	1298	891	1.3306	0.573262636338729	0.999959762088436
PB.9744.128	PB.9744.128_ORF_1	2266	+	1	637	2019	1383	1.3251	0.52265708123988	0.999999764011994
PB.9744.136	PB.9744.136_ORF_1	1162	+	1	76	1134	1059	1.3113	0.420568954997804	0.999983761288019
PB.9744.195	PB.9744.195_ORF_2	288	+	2	53	112	60	1.1179	0.780667457774882	0.805006751082788
PB.9744.196	PB.9744.196_ORF_2	246	+	2	71	130	60	1.1179	0.780667457774882	0.80536798757878
PB.9744.191	PB.9744.191_ORF_1	1331	+	3	789	1085	297	1.1575	0.533945901071591	0.934105991104124
PB.9744.194	PB.9744.194_ORF_3	401	+	3	96	155	60	1.1179	0.780667457774882	0.804032331453576
PB.9744.192	PB.9744.192_ORF_1	516	+	3	21	497	477	1.2783	0.385057712447875	0.985556473734212
PB.9744.181	PB.9744.181_ORF_1	942	+	3	12	734	723	1.2772	0.543105912447218	0.999632012227032
PB.9744.171	PB.9744.171_ORF_1	1063	+	3	15	479	465	1.2829	0.436766612279217	0.987731240489836
PB.9744.173	PB.9744.173_ORF_1	1015	+	2	59	988	930	1.2851	0.440579173844026	0.999933884418586
PB.9744.190	PB.9744.190_ORF_1	554	+	2	59	535	477	1.251	0.384790462955916	0.984095910163342
PB.9744.174	PB.9744.174_ORF_1	1053	+	3	150	1034	885	1.2851	0.452138826702431	0.999897817902308
PB.9744.165	PB.9744.165_ORF_1	1276	+	2	140	1030	891	1.3306	0.573262636338729	0.99996035120327
PB.9744.170	PB.9744.170_ORF_1	1081	+	1	208	669	462	1.2306	0.488531978490137	0.988877975721062
PB.9744.154	PB.9744.154_ORF_1	1498	+	2	2	1252	1251	1.3095	0.529415946049068	0.999998996526645
PB.9744.189	PB.9744.189_ORF_1	627	+	1	73	381	309	1.2796	0.442186296883443	0.936343097259221
PB.9744.163	PB.9744.163_ORF_1	1299	+	3	156	887	732	1.3251	0.503230229539547	0.999633575342335
PB.9744.153	PB.9744.153_ORF_1	1590	+	1	133	1344	1212	1.2952	0.527053305481408	0.999998337258684
PB.9744.147	PB.9744.147_ORF_1	1851	+	1	208	1605	1398	1.3251	0.514626404794944	0.99999979521899
PB.9744.146	PB.9744.146_ORF_1	2228	+	3	633	1982	1350	1.3251	0.529906182032231	0.999999673997298
PB.9744.152	PB.9744.152_ORF_1	1617	+	1	256	1371	1116	1.3251	0.526576309986144	0.999995590330327
PB.9744.172	PB.9744.172_ORF_1	1041	+	1	256	795	540	1.2538	0.480407907374315	0.995473014329093
PB.9744.186	PB.9744.186_ORF_1	792	+	1	256	765	510	1.2121	0.314389285604119	0.980544657172186
PB.9744.150	PB.9744.150_ORF_1	1671	+	3	270	1652	1383	1.2952	0.476623064098739	0.999999665186466
PB.9744.180	PB.9744.180_ORF_1	942	+	1	400	696	297	1.1575	0.533945901071591	0.935406762636334
PB.9744.175	PB.9744.175_ORF_1	944	+	3	402	698	297	1.1575	0.533945901071591	0.935400136404038
PB.9744.161	PB.9744.161_ORF_1	1314	+	3	297	818	522	1.1344	0.389065606469569	0.985384218495139
PB.9744.156	PB.9744.156_ORF_1	1475	+	3	195	1229	1035	1.3306	0.545341459929568	0.999990518048245
PB.9744.151	PB.9744.151_ORF_1	1640	+	3	84	1613	1530	1.2915	0.463247984170245	0.999999929106157
PB.9744.162	PB.9744.162_ORF_1	1275	+	1	367	1029	663	1.297	0.538893069096889	0.999297564512995
PB.9744.185	PB.9744.185_ORF_1	864	+	1	238	618	381	1.2417	0.444899750855021	0.966651335989348
PB.9744.155	PB.9744.155_ORF_1	1545	+	1	697	1299	603	1.297	0.544675425726705	0.998653998302532
PB.9744.164	PB.9744.164_ORF_1	1286	+	3	204	1040	837	1.297	0.513187274878747	0.999882662779292
PB.9744.145	PB.9744.145_ORF_1	2895	+	1	1300	2649	1350	1.3251	0.529906182032231	0.999999661853877
PB.9744.158	PB.9744.158_ORF_1	1475	+	2	74	1456	1383	1.2952	0.476813513178577	0.999999669148003
PB.9744.179	PB.9744.179_ORF_1	955	+	2	107	709	603	1.297	0.549667210535095	0.998735624601907
PB.9744.188	PB.9744.188_ORF_1	743	+	2	74	556	483	1.2426	0.51063260967638	0.992729257007182
PB.9744.149	PB.9744.149_ORF_1	1749	+	1	274	1503	1230	1.3108	0.532340247695474	0.99999874146661
PB.9744.157	PB.9744.157_ORF_1	1455	+	2	161	1081	921	1.281	0.450978845677897	0.999928675445392
PB.9744.160	PB.9744.160_ORF_1	1302	+	1	274	1056	783	1.2934	0.526181536533741	0.999798951801926
PB.9744.166	PB.9744.166_ORF_1	1269	+	1	76	1023	948	1.3306	0.554216483131859	0.999976486734476
PB.9744.167	PB.9744.167_ORF_1	1231	+	2	323	985	663	1.297	0.538893069096889	0.999299255963419
PB.9744.168	PB.9744.168_ORF_1	1251	+	1	76	1005	930	1.2934	0.521255635847495	0.999960107341461
PB.9744.169	PB.9744.169_ORF_1	1219	+	1	76	807	732	1.3251	0.503230229539547	0.999635178559699
PB.9744.176	PB.9744.176_ORF_1	1011	+	1	76	765	690	1.2746	0.486249309915599	0.999239008684255
PB.9744.177	PB.9744.177_ORF_1	1005	+	1	76	759	684	1.2471	0.496766068629219	0.999160908081982
PB.9744.178	PB.9744.178_ORF_1	1025	+	3	117	779	663	1.297	0.538893069096889	0.999307121050917
PB.9744.182	PB.9744.182_ORF_1	921	+	1	76	675	600	1.2417	0.520562277301035	0.998116930797741
PB.9744.184	PB.9744.184_ORF_1	891	+	1	76	645	570	1.2538	0.483298792394009	0.996841717256634
PB.9744.193	PB.9744.193_ORF_1	489	+	2	47	277	231	0.6717	-0.109857401983587	0.0260308678736766
PB.9744.148	PB.9744.148_ORF_1	1834	+	2	254	1588	1335	1.2772	0.501759988400686	0.999999472031055
PB.9744.218	PB.9744.218_ORF_1	1091	+	1	40	1065	1026	1.3477	0.484929176766659	0.99998603334611
PB.9744.221	PB.9744.221_ORF_1	951	+	2	50	925	876	1.251	0.437995218408859	0.999862283902314
PB.9744.224	PB.9744.224_ORF_1	888	+	2	59	643	585	1.3026	0.555775781404727	0.998543959658633
PB.9744.227	PB.9744.227_ORF_1	767	+	2	59	622	564	1.3244	0.373476529183258	0.994888684840897
PB.9744.220	PB.9744.220_ORF_1	1046	+	3	108	551	444	1.2004	0.462458130113499	0.982464799900094
PB.9744.210	PB.9744.210_ORF_1	1354	+	3	162	1109	948	1.315	0.537761362546857	0.999972454162494
PB.9744.216	PB.9744.216_ORF_1	1212	+	2	173	967	795	1.3306	0.55635394319827	0.999871863026484
PB.9744.228	PB.9744.228_ORF_1	467	+	1	46	441	396	0.9421	0.239650826345789	0.782130661738016
PB.9744.213	PB.9744.213_ORF_1	1320	+	1	58	729	672	1.2734	0.500186388857729	0.999126598333666
PB.9744.199	PB.9744.199_ORF_1	1784	+	1	292	1539	1248	1.3251	0.533573392447936	0.999999025949198
PB.9744.206	PB.9744.206_ORF_1	1705	+	3	270	1460	1191	1.3071	0.515042189292713	0.999997815073295
PB.9744.204	PB.9744.204_ORF_1	1660	+	3	591	1415	825	1.3306	0.535913638152959	0.99989371873568
PB.9744.205	PB.9744.205_ORF_1	1762	+	1	286	1617	1332	1.3251	0.51523620269393	0.999999575141423
PB.9744.203	PB.9744.203_ORF_1	1962	+	2	308	1717	1410	1.3251	0.50970467704768	0.999999814391416
PB.9744.219	PB.9744.219_ORF_1	1087	+	3	180	842	663	1.297	0.538893069096889	0.999304763213849
PB.9744.200	PB.9744.200_ORF_1	1793	+	2	59	886	828	1.0902	0.367884097548743	0.999343044407333
PB.9744.207	PB.9744.207_ORF_1	1687	+	3	102	1442	1341	1.3251	0.523215557083742	0.99999963549772
PB.9744.211	PB.9744.211_ORF_1	1403	+	1	148	1158	1011	1.3191	0.510665163393196	0.999984136651889
PB.9744.212	PB.9744.212_ORF_1	1341	+	1	148	711	564	1.1942	0.391326029757743	0.992602551420665
PB.9744.225	PB.9744.225_ORF_1	855	+	2	266	610	345	1.2675	0.527469818009227	0.972200586057903
PB.9744.214	PB.9744.214_ORF_1	1345	+	3	330	1100	771	1.3126	0.52022280099446	0.999776344441271
PB.9744.197	PB.9744.197_ORF_1	1986	+	2	392	1741	1350	1.3251	0.529906182032231	0.999999678294509
PB.9744.201	PB.9744.201_ORF_7	1770	+	2	1466	1525	60	1.1179	0.780667457774882	0.791934503388721
